1787040647433339136,33.40334,-3.83402,0.24191,0.80765,-0.27705,0.33534,-0.39811,
1787040647633338880,33.79678,-3.91371,0.24856,0.81308,-0.26568,0.33426,-0.39571,
1787040647766671872,34.02485,-3.97045,0.21902,0.81157,-0.26469,0.33644,-0.39762,
1787040647900006144,34.27954,-4.03665,0.22715,0.81728,-0.25483,0.32482,-0.40201,
1787040647966671104,34.43170,-4.06392,0.24772,0.81451,-0.24926,0.33198,-0.40525,
1787040648033338112,34.61282,-4.07964,0.26961,0.80631,-0.25519,0.34016,-0.41115,
1787040648166671872,34.89567,-4.08771,0.26920,0.80297,-0.27256,0.31836,-0.42380,
1787040648366672896,35.28908,-4.10369,0.23293,0.79961,-0.26806,0.32552,-0.42755,
1787040648433337856,35.42192,-4.11418,0.24059,0.79178,-0.27017,0.34281,-0.42728,
1787040648500005888,35.56399,-4.12856,0.25297,0.78068,-0.27139,0.36440,-0.42906,
1787040648566672128,35.63903,-4.15089,0.26808,0.76555,-0.26753,0.39839,-0.42854,
1787040648633337856,35.69084,-4.18419,0.25585,0.74979,-0.26058,0.41927,-0.44060,
1787040648700005120,35.87484,-4.17691,0.25107,0.72480,-0.25942,0.44081,-0.46158,
1787040648766673152,35.99897,-4.18918,0.23217,0.69584,-0.26140,0.45853,-0.48705,
1787040648833338880,36.11706,-4.20086,0.21525,0.67583,-0.26422,0.46355,-0.50849,
1787040649100007168,36.64275,-4.22313,0.24541,0.67566,-0.29368,0.45872,-0.49679,
1787040649166672896,36.84968,-4.19532,0.25429,0.68895,-0.30939,0.44577,-0.48053,
1787040649233339136,36.90128,-4.18140,0.25681,0.71657,-0.31707,0.41341,-0.46378,
1787040649300007168,37.04642,-4.17109,0.24672,0.74905,-0.32534,0.38344,-0.43133,
1787040649366672128,37.19395,-4.14945,0.23296,0.78230,-0.33318,0.34626,-0.39637,
1787040649433339136,37.33895,-4.12598,0.22606,0.80815,-0.33892,0.31743,-0.36231,
1787040649500006912,37.56173,-4.08167,0.24545,0.82585,-0.34904,0.30245,-0.32352,
1787040649566673152,37.90082,-3.96179,0.28097,0.84496,-0.35643,0.27850,-0.28538,
1787040649633338880,37.80216,-4.01555,0.29710,0.85672,-0.36631,0.27270,-0.23974,
1787040649700006912,37.93767,-3.98641,0.29375,0.86314,-0.37425,0.26830,-0.20722,
1787040649766671872,38.03385,-3.97721,0.28882,0.87035,-0.37551,0.25743,-0.18767,
1787040649833338880,38.11607,-3.97853,0.27447,0.87676,-0.37587,0.24630,-0.17133,
1787040649900006144,38.22911,-3.96991,0.25398,0.88159,-0.38018,0.23307,-0.15471,
1787040649966671872,38.34223,-3.96471,0.23740,0.88327,-0.38868,0.22509,-0.13450,
1787040650033338112,38.46866,-3.95671,0.23129,0.88957,-0.38814,0.20961,-0.11863,
1787040650100006144,38.57833,-3.94885,0.23890,0.89444,-0.38679,0.20038,-0.10107,
1787040650166672896,38.67406,-3.93962,0.25848,0.89360,-0.39134,0.20396,-0.08204,
1787040650233339136,38.78622,-3.91186,0.27289,0.89230,-0.40010,0.19759,-0.06844,
1787040650300007168,38.88367,-3.88587,0.27396,0.89675,-0.39974,0.17824,-0.06536,
1787040650433337856,39.09262,-3.82017,0.24312,0.90236,-0.39419,0.16470,-0.05681,
1787040650700009216,39.52993,-3.66218,0.25256,0.90108,-0.39246,0.17789,-0.04879,
1787040650833338112,39.73322,-3.61683,0.27452,0.90142,-0.38462,0.19257,-0.04926,
1787040650966671872,39.94445,-3.57059,0.25439,0.90486,-0.37411,0.19704,-0.04955,
